GCA_004307375.1.fasta	865
GCA_004307395.1.fasta	856
GCA_004320065.1.fasta	815
GCA_004320075.1.fasta	1335
GCA_004322615.1.fasta	824
GCA_004322625.1.fasta	878
GCA_004794815.1.fasta	1291
GCA_004794825.1.fasta	1050
GCA_004794835.1.fasta	45
GCA_004794845.1.fasta	283
GCA_004794855.1.fasta	68
GCA_006381905.1.fasta	1293
GCA_006381995.1.fasta	282
GCA_006382015.1.fasta	45
GCA_006382055.1.fasta	1049
GCA_006382125.1.fasta	71
GCA_006382135.1.fasta	71
GCA_006382145.1.fasta	71
GCA_006382195.1.fasta	71
GCA_006382205.1.fasta	498
GCA_006382215.1.fasta	929
GCA_006382235.1.fasta	71
GCA_006382275.1.fasta	-
GCA_006382295.1.fasta	71
GCA_006382305.1.fasta	926
GCA_006382315.1.fasta	266
GCA_006382325.1.fasta	498
GCA_006382355.1.fasta	45
GCA_006382395.1.fasta	261
GCA_006382405.1.fasta	-
GCA_006382415.1.fasta	71
GCA_006382445.1.fasta	150
GCA_006382455.1.fasta	71
GCA_006382495.1.fasta	927
GCA_006382505.1.fasta	928
GCA_006382515.1.fasta	634
GCA_006382545.1.fasta	71
GCA_006382555.1.fasta	281
GCA_006382595.1.fasta	298
GCA_006383085.1.fasta	1048
GCA_006383115.1.fasta	432
GCA_006383175.1.fasta	1051
GCA_006406235.1.fasta	71
GCA_006406245.1.fasta	496
GCA_007050485.1.fasta	-
GCA_007050525.1.fasta	68
GCA_007050535.1.fasta	68
GCA_007050545.1.fasta	68
GCA_007050575.1.fasta	-
GCA_007833515.1.fasta	45
GCA_007833535.1.fasta	45
GCA_007833695.1.fasta	112
GCA_007833715.1.fasta	181
GCA_007833735.1.fasta	112
GCA_007833755.1.fasta	181
GCA_008121295.1.fasta	-
GCA_009183675.1.fasta	1412
GCA_009184785.1.fasta	585
GCA_009184805.1.fasta	585
GCA_009184825.1.fasta	585
GCA_009649855.1.fasta	-
GCA_009877175.1.fasta	71
GCA_009877195.1.fasta	1403
GCA_009877245.1.fasta	71
GCA_009939245.1.fasta	-
GCA_012275735.1.fasta	1602
GCA_012275775.1.fasta	181
GCA_013285265.1.fasta	551
GCA_014353035.1.fasta	1544
GCA_014397225.1.fasta	2136
GCA_014397235.1.fasta	71
GCA_014397305.1.fasta	71
GCA_014397325.1.fasta	71
GCA_014397345.1.fasta	71
GCA_014397355.1.fasta	263
GCA_014397375.1.fasta	438
GCA_014397405.1.fasta	1410
GCA_014397425.1.fasta	1411
GCA_014397465.1.fasta	1409
GCA_014397475.1.fasta	1408
GCA_014397505.1.fasta	1407
GCA_014397515.1.fasta	262
GCA_014397535.1.fasta	1413
GCA_014397555.1.fasta	1406
GCA_014397565.1.fasta	-
GCA_014397605.1.fasta	1405
GCA_014397615.1.fasta	1404
GCA_014490535.1.fasta	1544
GCA_015234395.1.fasta	551
GCA_016026635.1.fasta	494
GCA_016092595.1.fasta	1685
GCA_016103395.1.fasta	1685
GCA_016126695.1.fasta	-
GCA_016126715.1.fasta	-
GCA_016126735.1.fasta	-
GCA_016126755.1.fasta	-
GCA_016126775.1.fasta	-
GCA_016126795.1.fasta	1880
GCA_016127335.1.fasta	71
GCA_016403325.1.fasta	71
GCA_016454965.1.fasta	-
GCA_016454985.1.fasta	-
GCA_016455005.1.fasta	-
GCA_016455025.1.fasta	-
GCA_016455045.1.fasta	-
GCA_016455065.1.fasta	-
GCA_016455085.1.fasta	503
GCA_016455105.1.fasta	-
GCA_016455125.1.fasta	-
GCA_016455145.1.fasta	71
GCA_016455165.1.fasta	71
GCA_016455185.1.fasta	-
GCA_016455205.1.fasta	71
GCA_016455225.1.fasta	71
GCA_016455245.1.fasta	1248
GCA_016455265.1.fasta	-
GCA_016455285.1.fasta	-
GCA_016481265.1.fasta	258
GCA_016481295.1.fasta	496
GCA_016481665.1.fasta	-
GCA_016481685.1.fasta	1061
GCA_016481725.1.fasta	-
GCA_016481735.1.fasta	-
GCA_016481805.1.fasta	-
GCA_016481825.1.fasta	-
GCA_016481845.1.fasta	-
GCA_016481855.1.fasta	71
GCA_016481865.1.fasta	-
GCA_016481905.1.fasta	258
GCA_016481925.1.fasta	71
GCA_016481935.1.fasta	71
GCA_016481945.1.fasta	258
GCA_016481985.1.fasta	71
GCA_016482005.1.fasta	301
GCA_016482025.1.fasta	71
GCA_016482035.1.fasta	1631
GCA_016482045.1.fasta	71
GCA_016482085.1.fasta	71
GCA_016482105.1.fasta	71
GCA_016482125.1.fasta	-
GCA_016482135.1.fasta	-
GCA_016482145.1.fasta	-
GCA_016482155.1.fasta	71
GCA_016482205.1.fasta	611
GCA_016482225.1.fasta	71
GCA_016482235.1.fasta	-
GCA_016482245.1.fasta	-
GCA_016482265.1.fasta	71
GCA_016482305.1.fasta	71
GCA_016482325.1.fasta	-
GCA_016482345.1.fasta	71
GCA_016482355.1.fasta	257
GCA_016482365.1.fasta	-
GCA_016482405.1.fasta	-
GCA_016482425.1.fasta	71
GCA_016482445.1.fasta	-
GCA_016482525.1.fasta	258
GCA_016482535.1.fasta	71
GCA_016482585.1.fasta	71
GCA_016598895.1.fasta	-
GCA_016598915.1.fasta	-
GCA_016804385.1.fasta	64
GCA_016804405.1.fasta	45
GCA_016804415.1.fasta	258
GCA_016804425.1.fasta	45
GCA_016804435.1.fasta	71
GCA_016804485.1.fasta	64
GCA_016804505.1.fasta	181
GCA_016804515.1.fasta	-
GCA_016804545.1.fasta	157
GCA_016804565.1.fasta	157
GCA_016804585.1.fasta	181
GCA_016804605.1.fasta	1294
GCA_016804625.1.fasta	45
GCA_016804635.1.fasta	71
GCA_016804665.1.fasta	551
GCA_016804685.1.fasta	496
GCA_016804695.1.fasta	45
GCA_016804725.1.fasta	420
GCA_016804735.1.fasta	1229
GCA_016804765.1.fasta	496
GCA_016804785.1.fasta	181
GCA_016804805.1.fasta	150
GCA_016804825.1.fasta	611
GCA_016804845.1.fasta	181
GCA_016804865.1.fasta	150
GCA_016804885.1.fasta	420
GCA_016804905.1.fasta	260
GCA_016804925.1.fasta	1296
GCA_016804945.1.fasta	64
GCA_016804965.1.fasta	150
GCA_016804985.1.fasta	496
GCA_016805005.1.fasta	301
GCA_016805025.1.fasta	71
GCA_016805035.1.fasta	316
GCA_016805055.1.fasta	551
GCA_016805085.1.fasta	71
GCA_016805105.1.fasta	258
GCA_016805125.1.fasta	150
GCA_016805145.1.fasta	171
GCA_016805155.1.fasta	71
GCA_016805185.1.fasta	71
GCA_016805205.1.fasta	277
GCA_016805215.1.fasta	71
GCA_016805245.1.fasta	181
GCA_016805265.1.fasta	45
GCA_016805285.1.fasta	281
GCA_017795485.1.fasta	71
GCA_018868045.1.fasta	1609
GCA_018997125.1.fasta	-
GCA_020277465.2.fasta	-
GCA_020782885.1.fasta	-
GCA_020861505.1.fasta	71
GCA_022544835.1.fasta	-
GCA_027749015.1.fasta	2428
GCA_027749025.1.fasta	181
GCA_027749035.1.fasta	551
GCA_027749045.1.fasta	64
GCA_027749195.1.fasta	811
GCA_027749235.1.fasta	181
GCA_027749245.1.fasta	181
GCA_027749315.1.fasta	1226
GCA_027749375.1.fasta	-
GCA_027749395.1.fasta	150
GCA_027749415.1.fasta	825
GCA_027749455.1.fasta	-
GCA_027749535.1.fasta	-
GCA_029946475.1.fasta	758
GCA_029946525.1.fasta	1093
GCA_029983135.1.fasta	-
GCA_030238375.1.fasta	1200
GCA_030238845.1.fasta	561
GCA_030254625.1.fasta	551
GCA_030263975.1.fasta	668
GCA_030264035.1.fasta	41
GCA_030271435.1.fasta	241
GCA_030444385.1.fasta	810
GCA_030444425.1.fasta	-
GCA_030444445.1.fasta	84
GCA_030970205.1.fasta	-
GCA_030971405.1.fasta	826
GCA_030971505.1.fasta	-
GCA_031239735.1.fasta	2048
GCA_031472615.1.fasta	1308
GCA_031472635.1.fasta	71
GCA_031472835.1.fasta	551
GCA_031473175.1.fasta	301
GCA_031473775.1.fasta	1111
GCA_031474495.1.fasta	2228
GCA_031476075.1.fasta	181
GCA_031477395.1.fasta	2231
GCA_031478355.1.fasta	181
GCA_031479215.1.fasta	-
GCA_031479685.1.fasta	2228
GCA_031480435.1.fasta	-
GCA_031481195.1.fasta	496
GCA_031481875.1.fasta	45
GCA_031482595.1.fasta	1431
GCA_031483235.1.fasta	496
GCA_031483875.1.fasta	496
GCA_031484475.1.fasta	121
GCA_031485155.1.fasta	2229
GCA_031485855.1.fasta	2230
GCA_031486495.1.fasta	2232
GCA_031852705.1.fasta	726
GCA_031852725.1.fasta	551
GCA_031852745.1.fasta	551
GCA_031852765.1.fasta	1520
GCA_031852785.1.fasta	-
GCA_031852805.1.fasta	551
GCA_031852825.1.fasta	71
GCA_031852845.1.fasta	1619
GCA_031852865.1.fasta	558
GCA_031852875.1.fasta	1681
GCA_031852905.1.fasta	-
GCA_031852925.1.fasta	755
GCA_031852945.1.fasta	1679
GCA_031852965.1.fasta	1680
GCA_031852985.1.fasta	68
GCA_031853005.1.fasta	1678
GCA_031853025.1.fasta	-
GCA_031853045.1.fasta	726
GCA_031853065.1.fasta	726
GCA_031853085.1.fasta	1524
GCA_031853105.1.fasta	71
GCA_031853125.1.fasta	1568
GCA_031853145.1.fasta	258
GCA_031853165.1.fasta	1526
GCA_031853185.1.fasta	181
GCA_031853205.1.fasta	755
GCA_031853225.1.fasta	70
GCA_031853245.1.fasta	1530
GCA_031853265.1.fasta	1529
GCA_031853285.1.fasta	1528
GCA_031853305.1.fasta	1520
GCA_031853325.1.fasta	1527
GCA_031853345.1.fasta	71
GCA_031853365.1.fasta	745
GCA_031853385.1.fasta	1182
GCA_031853405.1.fasta	1344
GCA_031853425.1.fasta	1344
GCA_031853445.1.fasta	181
GCA_031853465.1.fasta	71
GCA_031853485.1.fasta	71
GCA_031853495.1.fasta	-
GCA_031853525.1.fasta	1343
GCA_031853545.1.fasta	745
GCA_031853565.1.fasta	71
GCA_031853585.1.fasta	1518
GCA_031853595.1.fasta	1515
GCA_031853625.1.fasta	1345
GCA_031853645.1.fasta	1342
GCA_031853665.1.fasta	734
GCA_031853685.1.fasta	1517
GCA_031853705.1.fasta	277
GCA_031853725.1.fasta	68
GCA_031853745.1.fasta	736
GCA_031853765.1.fasta	739
GCA_031853785.1.fasta	735
GCA_031853805.1.fasta	726
GCA_031853825.1.fasta	726
GCA_031853845.1.fasta	549
GCA_031853865.1.fasta	667
GCA_031853885.1.fasta	673
GCA_031853905.1.fasta	554
GCA_031853925.1.fasta	54
GCA_031853945.1.fasta	561
GCA_031853965.1.fasta	560
GCA_031853985.1.fasta	555
GCA_031854005.1.fasta	71
GCA_031854025.1.fasta	557
GCA_031854045.1.fasta	71
GCA_031854055.1.fasta	682
GCA_031854065.1.fasta	68
GCA_031854085.1.fasta	591
GCA_031854125.1.fasta	96
GCA_031854135.1.fasta	54
GCA_031854175.1.fasta	681
GCA_032464465.1.fasta	-
GCA_032464515.1.fasta	-
GCA_032464535.1.fasta	-
GCA_032464555.1.fasta	-
GCA_032464605.1.fasta	-
GCA_032601005.1.fasta	496
GCA_032601025.1.fasta	496
GCA_032601045.1.fasta	45
GCA_032601065.1.fasta	45
GCA_032601105.1.fasta	155
GCA_032602825.1.fasta	182
GCA_032602885.1.fasta	-
GCA_032602915.1.fasta	415
GCA_032602945.1.fasta	433
GCA_032602965.1.fasta	-
GCA_032603025.1.fasta	1386
GCA_032603105.1.fasta	-
GCA_032603195.1.fasta	-
GCA_032603275.1.fasta	1832
GCA_032603295.1.fasta	121
GCA_032603315.1.fasta	496
GCA_032603335.1.fasta	-
GCA_032603355.1.fasta	1386
GCA_032603375.1.fasta	45
GCA_032603395.1.fasta	1541
GCA_032603415.1.fasta	181
GCA_032603435.1.fasta	1386
GCA_032603455.1.fasta	-
GCA_032603475.1.fasta	433
GCA_032603495.1.fasta	-
GCA_032603515.1.fasta	433
GCA_032688665.1.fasta	1398
GCA_032688685.1.fasta	551
GCA_032688705.1.fasta	1386
GCA_033952325.1.fasta	551
GCA_034015095.1.fasta	522
GCA_034015935.1.fasta	1207
GCA_034016795.1.fasta	522
GCA_034016905.1.fasta	524
GCA_034017155.1.fasta	842
GCA_034018275.1.fasta	2369
GCA_034019295.1.fasta	2363
GCA_034021935.1.fasta	524
GCA_034025355.1.fasta	2364
GCA_034027235.1.fasta	2369
GCA_034031975.1.fasta	2370
GCA_034042035.1.fasta	523
GCA_034042615.1.fasta	522
GCA_034042775.1.fasta	2340
GCA_034042855.1.fasta	522
GCA_034042895.1.fasta	522
GCA_034042975.1.fasta	2368
GCA_034043135.1.fasta	2367
GCA_034043455.1.fasta	2366
GCA_034043475.1.fasta	2365
GCA_034344885.1.fasta	531
GCA_034423715.1.fasta	-
GCA_034423735.1.fasta	-
GCA_034423755.1.fasta	-
GCA_035287285.1.fasta	-
GCA_035287305.1.fasta	1020
GCA_035287325.1.fasta	2281
GCA_035287345.1.fasta	2290
GCA_035287365.1.fasta	2290
GCA_035287385.1.fasta	-
GCA_035287405.1.fasta	2290
GCA_035287425.1.fasta	2290
GCA_035287445.1.fasta	-
GCA_035287465.1.fasta	2288
GCA_035287485.1.fasta	-
GCA_035287505.1.fasta	71
GCA_035287525.1.fasta	2288
GCA_035287545.1.fasta	2124
GCA_035287565.1.fasta	71
GCA_035287585.1.fasta	71
GCA_035287605.1.fasta	71
GCA_035287625.1.fasta	2283
GCA_035287645.1.fasta	2285
GCA_035287665.1.fasta	71
GCA_035287685.1.fasta	2288
GCA_035287705.1.fasta	-
GCA_035287725.1.fasta	2283
GCA_035287745.1.fasta	2283
GCA_035287765.1.fasta	2285
GCA_036409485.1.fasta	2286
GCA_036409535.1.fasta	2286
GCA_036409545.1.fasta	2294
GCA_036409575.1.fasta	2292
GCA_036409585.1.fasta	-
GCA_036409595.1.fasta	-
GCA_036409635.1.fasta	-
GCA_036409655.1.fasta	-
GCA_036409675.1.fasta	2282
GCA_036409685.1.fasta	-
GCA_036409715.1.fasta	2276
GCA_036409735.1.fasta	2282
GCA_036409745.1.fasta	2282
GCA_036409775.1.fasta	71
GCA_036409795.1.fasta	71
GCA_036409815.1.fasta	-
GCA_036409825.1.fasta	2289
GCA_036409835.1.fasta	-
GCA_036409875.1.fasta	-
GCA_036409895.1.fasta	2285
GCA_036409915.1.fasta	265
GCA_036409935.1.fasta	2288
GCA_036409945.1.fasta	2295
GCA_036976695.1.fasta	2124
GCA_036976715.1.fasta	71
GCA_036976725.1.fasta	71
GCA_036976735.1.fasta	2130
GCA_036976745.1.fasta	71
GCA_036976895.1.fasta	71
GCA_036976915.1.fasta	71
GCA_036976935.1.fasta	2130
GCA_036976965.1.fasta	71
GCA_036976975.1.fasta	71
GCA_036977055.1.fasta	71
GCA_036977115.1.fasta	71
GCA_036977155.1.fasta	2164
GCA_036977195.1.fasta	71
GCA_036977205.1.fasta	71
GCA_036977255.1.fasta	71
GCA_036977265.1.fasta	71
GCA_036977275.1.fasta	71
GCA_036977415.1.fasta	71
GCA_036977425.1.fasta	71
GCA_036977455.1.fasta	2164
GCA_037132735.1.fasta	1386
GCA_038422595.1.fasta	2124
GCA_038422605.1.fasta	71
GCA_038422665.1.fasta	71
GCA_038928275.1.fasta	-
GCA_901542585.1.fasta	-
GCA_903991915.1.fasta	944
GCA_903991925.1.fasta	943
GCA_903991935.1.fasta	980
GCA_903991945.1.fasta	946
GCA_903991955.1.fasta	945
GCA_903991965.1.fasta	241
GCA_903991975.1.fasta	978
GCA_903991985.1.fasta	1377
GCA_903991995.1.fasta	241
GCA_903992005.1.fasta	942
GCA_903992015.1.fasta	981
GCA_903992025.1.fasta	985
GCA_903992035.1.fasta	1382
GCA_903992045.1.fasta	979
GCA_903992055.1.fasta	993
GCA_903992065.1.fasta	241
GCA_903992075.1.fasta	941
GCA_903992085.1.fasta	947
GCA_903992095.1.fasta	994
GCA_903992105.1.fasta	940
GCA_903992115.1.fasta	987
GCA_903992125.1.fasta	986
GCA_903992135.1.fasta	241
GCA_903992145.1.fasta	985
GCA_903992155.1.fasta	982
GCA_903992165.1.fasta	984
GCA_903992175.1.fasta	983
GCA_903992185.1.fasta	1350
GCA_903992195.1.fasta	1353
GCA_903992205.1.fasta	1357
GCA_903992215.1.fasta	1380
GCA_903992225.1.fasta	1378
GCA_903992235.1.fasta	1351
GCA_903992245.1.fasta	1360
GCA_903992255.1.fasta	-
GCA_903992265.1.fasta	1352
GCA_903992275.1.fasta	-
GCA_903992285.1.fasta	-
GCA_903992295.1.fasta	1358
GCA_903992305.1.fasta	1024
GCA_903992315.1.fasta	-
GCA_903992325.1.fasta	1354
GCA_903992335.1.fasta	1359
GCA_903992345.1.fasta	1356
GCA_903992355.1.fasta	1349
GCA_903992365.1.fasta	1348
GCA_903992375.1.fasta	1355
GCA_903992385.1.fasta	1249
GCA_903992395.1.fasta	989
GCA_903992405.1.fasta	1379
GCA_903992415.1.fasta	-
GCA_903992425.1.fasta	241
GCA_903992435.1.fasta	1023
GCA_903992445.1.fasta	989
GCA_903992455.1.fasta	241
GCA_903992465.1.fasta	261
GCA_903992475.1.fasta	309
GCF_000478385.1.fasta	71
GCF_001548255.1.fasta	-
GCF_001622945.1.fasta	764
GCF_001622965.1.fasta	990
GCF_001623005.1.fasta	990
GCF_001682335.1.fasta	84
GCF_001682435.2.fasta	71
GCF_001685665.2.fasta	68
GCF_001792775.1.fasta	-
GCF_001940385.1.fasta	71
GCF_016026635.1_ASM1602663v1_genomic.fasta	494
